,order_id,order_estimated_delivery_date,order_delivered_customer_date,atraso_medio_dias
2064,469a464be162099fa2c0e8f1cfc871db,2018-03-14 00:00:00+00:00,2018-03-25 14:35:04+00:00,11
2065,7e7ce1bc81b9dfd761f11ce02aa3b5c6,2018-04-06 00:00:00+00:00,2018-04-17 20:19:27+00:00,11
2066,5cf1acf2432e3672334e331caf413208,2018-03-16 00:00:00+00:00,2018-03-27 23:03:24+00:00,11
2067,9f9451274bc21055d9306c98eb7eb8f8,2018-04-06 00:00:00+00:00,2018-04-17 00:37:33+00:00,11
2068,6d56dcd34118baee5c013a25cd6caa97,2018-03-27 00:00:00+00:00,2018-04-07 12:42:52+00:00,11
2069,df9eb91b90f72e0b73a3b71466a9a44f,2018-07-03 00:00:00+00:00,2018-07-14 16:35:36+00:00,11
2070,090cb921c3319702919eabe80bc9f5ff,2017-05-12 00:00:00+00:00,2017-05-23 14:26:32+00:00,11
2071,a68ddd6009f7c4914e2bc86567262d3b,2017-11-21 00:00:00+00:00,2017-12-02 00:41:52+00:00,11
2072,9707e5dd2b32ab5cc39155a27eb3d0ec,2018-03-15 00:00:00+00:00,2018-03-26 19:42:19+00:00,11
2073,12c9b99637fcd911992b818793dfe8cc,2017-12-15 00:00:00+00:00,2017-12-26 23:49:51+00:00,11
2074,b779a9b1774b12944ab77d39b831f151,2018-08-24 00:00:00+00:00,2018-09-04 01:28:45+00:00,11
2075,1078d496cc6ab9a8e6f2be77abf5091b,2018-03-15 00:00:00+00:00,2018-03-26 15:52:48+00:00,11
2076,1acbcc1d765cecf7db32b44062d5dd16,2017-12-26 00:00:00+00:00,2018-01-06 14:36:42+00:00,11
2077,62a303159c09b65c288433ea06a99600,2018-05-04 00:00:00+00:00,2018-05-15 15:37:29+00:00,11
2078,97e3bf34d95ce7f035c0262f89a2f9d3,2018-04-09 00:00:00+00:00,2018-04-20 17:12:33+00:00,11
2079,591d36e7f544036a8849e508414d2295,2018-01-12 00:00:00+00:00,2018-01-23 23:22:22+00:00,11
2080,8b0d556af68672c609357030e4672671,2018-04-20 00:00:00+00:00,2018-05-01 12:51:42+00:00,11
2081,f50e6fe960b68d2b8510cc0cef8ed8dc,2018-03-27 00:00:00+00:00,2018-04-07 13:58:23+00:00,11
2082,4b7597bd96f89b605623a55db1471b1d,2018-04-09 00:00:00+00:00,2018-04-20 00:11:54+00:00,11
2083,226bdeb6252bfee90f63517f430be2e9,2018-03-15 00:00:00+00:00,2018-03-26 23:24:32+00:00,11
2084,b56522f2eb41c4d499be5f343973d5cf,2018-03-27 00:00:00+00:00,2018-04-07 10:41:03+00:00,11
2085,8fd10b4326b26a7131022cf8f659abef,2018-01-12 00:00:00+00:00,2018-01-23 19:09:47+00:00,11
2086,2d0805e3e830d6d2d694ee7a3aa58502,2018-01-11 00:00:00+00:00,2018-01-22 20:58:50+00:00,11
2087,203096f03d82e0dffbc41ebc2e2bcfb7,2017-09-28 00:00:00+00:00,2017-10-09 22:23:46+00:00,11
2088,565c6c5797c586709ed3a67c9abc0223,2018-08-10 00:00:00+00:00,2018-08-21 16:08:59+00:00,11
2089,656ab6b8b05ce120b2411c530bd2d446,2018-01-11 00:00:00+00:00,2018-01-22 16:51:49+00:00,11
2090,a4015a55015b0058b93b119716cb188b,2018-06-29 00:00:00+00:00,2018-07-10 20:12:01+00:00,11
2091,6e0eaecee9bbc83b77b4632e6c592963,2018-04-09 00:00:00+00:00,2018-04-20 21:26:29+00:00,11
2092,50a635228cdece6885554281ca470d78,2018-03-29 00:00:00+00:00,2018-04-09 10:46:52+00:00,11
2093,6f0702d35ad394946ff1052b0c9f9667,2018-04-20 00:00:00+00:00,2018-04-30 21:38:59+00:00,10
2094,ec48402bbc28b1e4f252da4031bd502a,2017-08-18 00:00:00+00:00,2017-08-28 19:49:49+00:00,10
2095,bd4ff7998fcfa299d9275e288adf4efa,2018-04-09 00:00:00+00:00,2018-04-19 16:12:53+00:00,10
2096,848ab881c02107858764faed825d804b,2018-04-09 00:00:00+00:00,2018-04-19 00:56:34+00:00,10
2097,1f0caeab2e84048dd8f4d149904c0d8f,2018-06-26 00:00:00+00:00,2018-07-06 13:36:45+00:00,10
2098,e2efd05161881ff66ece867b9221e6df,2018-03-15 00:00:00+00:00,2018-03-25 16:48:46+00:00,10
2099,610b8837e9399ae8047a7050cedb03d1,2018-05-07 00:00:00+00:00,2018-05-17 20:07:22+00:00,10
2100,cfed507ac357129f750f05a0d7d71b15,2018-03-27 00:00:00+00:00,2018-04-06 01:26:34+00:00,10
2101,f92d5a62c7841e7f1a73ce4a68912c4b,2018-08-24 00:00:00+00:00,2018-09-03 15:28:36+00:00,10
2102,03b936f126145f2bb36600400aedb13a,2018-03-14 00:00:00+00:00,2018-03-24 15:09:50+00:00,10
2103,e422e79c353461906ac09d654bd28ad7,2018-03-27 00:00:00+00:00,2018-04-06 18:48:22+00:00,10
2104,990dd7fbb9ecbada4647e9e05a4739d2,2017-05-12 00:00:00+00:00,2017-05-22 15:46:12+00:00,10
2105,e42404a21e1f2985aa073939b8375da5,2018-01-15 00:00:00+00:00,2018-01-25 11:36:34+00:00,10
2106,8711e162ef4e4e3a2e036a5ea880b844,2018-03-14 00:00:00+00:00,2018-03-24 13:08:29+00:00,10
2107,d8b396712d55ccad35aa9a1391aa74a1,2018-02-23 00:00:00+00:00,2018-03-05 22:14:26+00:00,10
2108,8fcc357da7ca48e86ae2423b5e95bffe,2017-06-19 00:00:00+00:00,2017-06-29 16:37:52+00:00,10
2109,008a1b3db2a8bf63418c2cf7c7f494b1,2018-04-23 00:00:00+00:00,2018-05-03 16:11:53+00:00,10
2110,828c3114b783f896fba059433600c471,2017-11-21 00:00:00+00:00,2017-12-01 16:17:35+00:00,10
2111,4857ab4a4500b4de3c4bbf57b2e04789,2018-05-04 00:00:00+00:00,2018-05-14 20:41:14+00:00,10
2112,510a16537cf3917d6257795d58073277,2018-04-20 00:00:00+00:00,2018-04-30 14:08:29+00:00,10
2113,ae785dd71169275eba0d44a30412aa17,2018-03-27 00:00:00+00:00,2018-04-06 20:18:26+00:00,10
2114,e1320973675a5fc37fab54cb22c582ab,2018-08-07 00:00:00+00:00,2018-08-17 11:54:59+00:00,10
2115,cdbe57b33f10dd54db2421744ab4a045,2017-08-30 00:00:00+00:00,2017-09-09 01:38:29+00:00,10
2116,3570e34137f62140285ee90fed63ec69,2018-04-10 00:00:00+00:00,2018-04-20 00:28:46+00:00,10
2117,e032067cbea43b5e3d9a4c1ebec40f3d,2018-01-09 00:00:00+00:00,2018-01-19 00:59:40+00:00,10
2118,705402bc1d956067338873d414158d09,2018-04-20 00:00:00+00:00,2018-04-30 16:12:13+00:00,10
2119,f3a34019663003872f3892902d2b7b2d,2018-01-09 00:00:00+00:00,2018-01-19 17:57:55+00:00,10
2120,b323a1bf3949211f3d9fbc43772534e6,2018-05-30 00:00:00+00:00,2018-06-09 19:36:43+00:00,10
2121,a736c2ffae5f36d767e81dfc44146911,2017-12-20 00:00:00+00:00,2017-12-30 14:38:56+00:00,10
2122,2b954554f16bda26b0674892c02c6684,2018-01-09 00:00:00+00:00,2018-01-19 18:46:09+00:00,10
2123,0e3bb5bc8f2262c9fc302e56de5b7c48,2018-04-06 00:00:00+00:00,2018-04-16 21:36:28+00:00,10
2124,2d2084741ee31a371ffe0b838051d0dc,2018-03-16 00:00:00+00:00,2018-03-26 17:42:49+00:00,10
2125,62dfd92a1007e2ed2fa4403fef1363ba,2018-03-16 00:00:00+00:00,2018-03-26 20:57:08+00:00,10
2126,0e3101d26015f1df99a269aeb3fbb02a,2018-03-13 00:00:00+00:00,2018-03-23 12:14:41+00:00,10
2127,ccbabfa81bc2a6cb8f2326278a01d55c,2018-03-16 00:00:00+00:00,2018-03-26 23:33:53+00:00,10
2128,e1858f6bd914487d80ff867c0bc12116,2018-05-29 00:00:00+00:00,2018-06-08 16:58:36+00:00,10
2129,e713f65c5d4bdb8c51c935cd205c3b22,2018-06-08 00:00:00+00:00,2018-06-18 17:09:14+00:00,10
2130,d75796c30863b988b36022bb5f1b8e16,2018-04-06 00:00:00+00:00,2018-04-16 19:48:43+00:00,10
2131,f65f13aa0f61098cebf314daa13a51da,2018-01-08 00:00:00+00:00,2018-01-18 12:43:58+00:00,10
2132,3218aff04047889f8c6eaafbbcb4ea4e,2018-01-05 00:00:00+00:00,2018-01-15 17:48:41+00:00,10
2133,d0368fa99cb0d8c87221ad122cfc24b5,2018-01-05 00:00:00+00:00,2018-01-15 15:39:58+00:00,10
2134,2df92600294b6acc114b86b79dfff0f3,2018-04-10 00:00:00+00:00,2018-04-20 20:58:44+00:00,10
2135,4f2a29346d25613d2e553a8d6381b006,2018-04-10 00:00:00+00:00,2018-04-20 11:12:30+00:00,10
2136,7730eaa5fa3eb4915f5cee586504ced9,2018-04-06 00:00:00+00:00,2018-04-16 23:14:23+00:00,10
2137,d9426f18fc5bcdadd300db98a31fe40b,2018-03-13 00:00:00+00:00,2018-03-23 23:23:37+00:00,10
2138,56049934681bbcefb4f6707731ba95a8,2018-03-16 00:00:00+00:00,2018-03-26 22:05:59+00:00,10
2139,9d7bda1d8caaa92f82edb8e4559852a8,2017-04-25 00:00:00+00:00,2017-05-05 12:36:47+00:00,10
2140,b40c4af3ffbbc82b406eb247212668f9,2018-01-29 00:00:00+00:00,2018-02-08 17:22:18+00:00,10
2141,1fa78500e37879853df6bf65220a3994,2018-03-13 00:00:00+00:00,2018-03-23 21:49:00+00:00,10
2142,0d694d4d413750922e42f63577896916,2017-12-20 00:00:00+00:00,2017-12-30 00:06:59+00:00,10
2143,185e9cacef8c11db7ae713ba0ac68895,2017-12-19 00:00:00+00:00,2017-12-29 12:39:01+00:00,10
2144,266fd5134fd1b895a5b06936d51aaa17,2018-04-11 00:00:00+00:00,2018-04-21 00:42:28+00:00,10
2145,cd9f7b10571863a4339b5ccdd2365f2f,2018-03-13 00:00:00+00:00,2018-03-23 15:58:58+00:00,10
2146,296de8739429e4b169c52441fd333bf9,2018-01-29 00:00:00+00:00,2018-02-08 23:22:37+00:00,10
2147,c8f6b2cfd4ae525f62e7f2af94f529d7,2018-03-28 00:00:00+00:00,2018-04-07 00:11:51+00:00,10
2148,94efba2960b135b735b57b7da59cab23,2018-04-06 00:00:00+00:00,2018-04-16 20:24:23+00:00,10
2149,f3c7f31502a61f206c30c674a4ada401,2017-06-09 00:00:00+00:00,2017-06-19 18:58:01+00:00,10
2150,c03db9e9e3664ee812e8fc4d00f324c9,2018-01-05 00:00:00+00:00,2018-01-15 15:15:15+00:00,10
2151,18a3784d31f9cf5e372cd05c15ce1502,2017-09-21 00:00:00+00:00,2017-10-01 17:06:30+00:00,10
2152,2dd3e9627a0cec07b3092f404934ce6b,2017-05-15 00:00:00+00:00,2017-05-25 13:19:26+00:00,10
2153,f180dba4614531e3f5a7cb56b99072e4,2017-06-09 00:00:00+00:00,2017-06-19 12:39:38+00:00,10
2154,94f522c26f2681ad053b999e34e7b317,2018-03-26 00:00:00+00:00,2018-04-05 22:16:26+00:00,10
2155,bb36ee4537bf2692447d8cbf50cf6c11,2018-03-26 00:00:00+00:00,2018-04-05 10:51:53+00:00,10
2156,ac88d96f79bb0884df747b9c38fe48f7,2018-04-05 00:00:00+00:00,2018-04-15 15:28:40+00:00,10
2157,246a20bc0757d9b447970e67953d675b,2018-03-26 00:00:00+00:00,2018-04-05 21:48:24+00:00,10
2158,4cdae837c07c681dc80adebc6ee90b99,2018-08-10 00:00:00+00:00,2018-08-20 23:18:46+00:00,10
2159,210815e915694747f4d7f75010d5a665,2018-05-29 00:00:00+00:00,2018-06-08 16:53:49+00:00,10
2160,d671370d11048a2dab56335d3d91823e,2017-12-19 00:00:00+00:00,2017-12-29 20:18:52+00:00,10
2161,c64cd8af895f9e6795a7cb35f9004e37,2017-10-06 00:00:00+00:00,2017-10-16 14:42:17+00:00,10
2162,43e917b2a146846aca9fd484d407e819,2018-03-28 00:00:00+00:00,2018-04-07 14:36:39+00:00,10
2163,21b040554a153e4deafd3f3faf6e9b60,2018-03-26 00:00:00+00:00,2018-04-05 17:56:29+00:00,10
2164,114c9407eb2b873d07c1b3bf91e35a9c,2017-10-06 00:00:00+00:00,2017-10-16 18:38:57+00:00,10
2165,06339e75ee1b614953aef978ef01d766,2017-05-16 00:00:00+00:00,2017-05-26 09:12:42+00:00,10
2166,47aae990d1ea088fd601ee94fcdfe652,2017-10-06 00:00:00+00:00,2017-10-16 21:44:49+00:00,10
2167,5adda4b39b5953dd97a6ddc8fa7aef68,2018-02-05 00:00:00+00:00,2018-02-15 17:40:54+00:00,10
2168,85ff97380814f8f14c1dea2f514b5fc8,2017-12-13 00:00:00+00:00,2017-12-23 12:43:31+00:00,10
2169,2ff3e8ab6f85a5b98e1020c071ca5f12,2018-03-28 00:00:00+00:00,2018-04-07 14:57:44+00:00,10
2170,b7a13b515d99de69fe4db49507b7c1ec,2018-03-19 00:00:00+00:00,2018-03-29 22:14:58+00:00,10
2171,e41e11b6bbfb361583ab92eb18bc9018,2018-04-20 00:00:00+00:00,2018-04-30 16:09:07+00:00,10
2172,96192a86ceeb753de81aacdd955288f8,2017-09-21 00:00:00+00:00,2017-10-01 12:30:03+00:00,10
2173,cafe1030b50f6fbe232a1532e95c89a6,2018-03-09 00:00:00+00:00,2018-03-19 22:46:39+00:00,10
2174,e3e1d2fe1c3f816ace8a772a4dff8a1d,2018-02-05 00:00:00+00:00,2018-02-15 10:38:46+00:00,10
2175,47e61b8ad8a1bb1dff9371cebc4c0637,2018-03-09 00:00:00+00:00,2018-03-19 17:26:41+00:00,10
2176,a88edef387e2a7e457695664bf0ddfc0,2017-04-12 00:00:00+00:00,2017-04-22 09:22:27+00:00,10
2177,f3d641d9bf49ba992b999d270bef052b,2018-04-24 00:00:00+00:00,2018-05-04 23:22:17+00:00,10
2178,62b70e70c218b9d5a4d9b7ee14c286f3,2018-01-03 00:00:00+00:00,2018-01-13 02:33:53+00:00,10
2179,ce74c5a481b64dd9d76c6c766d5dc72b,2018-04-05 00:00:00+00:00,2018-04-15 17:03:25+00:00,10
2180,a4c7457da912c852dfb94cca5f35603a,2018-03-09 00:00:00+00:00,2018-03-19 19:04:18+00:00,10
2181,f524c90cfde704f5c89dbdff12ecffcc,2018-03-19 00:00:00+00:00,2018-03-29 21:06:04+00:00,10
2182,05f9e5c577faa3a272454a2ceed5c64d,2018-05-15 00:00:00+00:00,2018-05-25 13:20:50+00:00,10
2183,2c1ebc9152c8f7fc85ac1bb07017becd,2018-04-24 00:00:00+00:00,2018-05-04 17:34:48+00:00,10
2184,dc7be79976943eeae2bd3e4530b511fd,2017-09-01 00:00:00+00:00,2017-09-11 17:04:21+00:00,10
2185,b7e3e09ab3797cee3fe2864dc024f786,2018-03-23 00:00:00+00:00,2018-04-02 15:56:39+00:00,10
2186,9924cc80e5c3a4c3ab96eda60f3ff72c,2018-06-01 00:00:00+00:00,2018-06-11 22:33:05+00:00,10
2187,e86c9bfc5e5cce878c7d0c2419927cd7,2018-04-13 00:00:00+00:00,2018-04-23 19:20:55+00:00,10
2188,db2dee8ce25524ad8374fa6d1b11849b,2017-05-03 00:00:00+00:00,2017-05-13 11:41:19+00:00,10
2189,5f48e612805a732c3ebd58c26f2c06ad,2018-05-15 00:00:00+00:00,2018-05-25 19:27:25+00:00,10
2190,6954f8261ff8147d4f4570c7d65990bd,2018-02-08 00:00:00+00:00,2018-02-18 15:46:28+00:00,10
2191,1d2985e523eaab9f73fa2a2e820a6b12,2017-12-19 00:00:00+00:00,2017-12-29 14:51:15+00:00,10
2192,aaa4688b6d2e4d20b2ffc6d97723ea63,2018-03-23 00:00:00+00:00,2018-04-02 19:25:45+00:00,10
2193,6b1506319e933481532aba2b6de29d12,2018-06-01 00:00:00+00:00,2018-06-11 17:58:51+00:00,10
2194,b674e463ea07d8a8fac9951be50283f1,2018-03-23 00:00:00+00:00,2018-04-02 17:37:50+00:00,10
2195,4b543d559cb1d860ec4c814807001093,2018-04-04 00:00:00+00:00,2018-04-14 19:27:44+00:00,10
2196,33a5adbe3c5999ca418351ca4cd8bbdc,2018-03-19 00:00:00+00:00,2018-03-29 18:22:11+00:00,10
2197,59bc7868dd1001b0e0affabebe64b67c,2018-01-11 00:00:00+00:00,2018-01-21 14:45:08+00:00,10
2198,0cae3fb9a90f5aeeb7b3770b88f77851,2018-04-04 00:00:00+00:00,2018-04-14 01:41:52+00:00,10
2199,81f667f73efffe2771ab8b77d326f1ee,2018-03-07 00:00:00+00:00,2018-03-17 19:12:51+00:00,10
2200,29d0a6fb5e4342bc5bd0cd7ac3bb98f3,2018-01-02 00:00:00+00:00,2018-01-12 21:07:22+00:00,10
2201,5218c57533d6d16fbff8d6b95330ad9d,2018-06-01 00:00:00+00:00,2018-06-11 16:06:39+00:00,10
2202,e88f99d9e433a6a8968b38b7dd55b080,2018-02-09 00:00:00+00:00,2018-02-19 22:07:11+00:00,10
2203,2eb75364afee3e3651da6cdf9f57c6e1,2018-03-19 00:00:00+00:00,2018-03-29 11:18:50+00:00,10
2204,bb4eb3e71b30365a580e5a718bd8d1ae,2018-08-22 00:00:00+00:00,2018-09-01 01:22:46+00:00,10
2205,665d84d48d4c7c497117465e6f02f92f,2018-08-03 00:00:00+00:00,2018-08-13 14:32:00+00:00,10
2206,8b57d8238179a3fe33158f6f4daf959f,2018-03-07 00:00:00+00:00,2018-03-17 18:38:43+00:00,10
2207,0d370d75f8fb57f4a7a8c9fc64d2a855,2018-02-09 00:00:00+00:00,2018-02-19 19:36:44+00:00,10
2208,83d8eb18982d706a86805eb80e12e88f,2018-04-25 00:00:00+00:00,2018-05-05 14:32:29+00:00,10
2209,f5299daf77d8dc1c9630692065eeeb57,2017-12-29 00:00:00+00:00,2018-01-08 18:53:05+00:00,10
2210,63292a534f138991d0d55e67f7caa9bf,2018-03-06 00:00:00+00:00,2018-03-16 16:47:30+00:00,10
2211,ba794dc7ba00e8dcbe6e0f729be0b845,2017-12-29 00:00:00+00:00,2018-01-08 22:20:50+00:00,10
2212,0ec9178c102513dbaf788344446a3305,2018-06-04 00:00:00+00:00,2018-06-14 18:03:34+00:00,10
2213,afc2b80ab67a5a0cf0d36422cd6409eb,2018-05-28 00:00:00+00:00,2018-06-07 14:37:42+00:00,10
2214,3022b6c855879429f3e89d2927384d91,2017-12-18 00:00:00+00:00,2017-12-28 19:27:10+00:00,10
2215,e0100dc88768c6ca8b1b419fde8a50fb,2017-12-01 00:00:00+00:00,2017-12-11 19:15:51+00:00,10
2216,cff46468993417e62aaa9555e5b06195,2018-06-04 00:00:00+00:00,2018-06-14 20:35:32+00:00,10
2217,2690c84e60cbc597c732d126472db7cc,2018-03-06 00:00:00+00:00,2018-03-16 21:38:35+00:00,10
2218,104db3ac25a8c92d8b4a1bab46c92c66,2018-03-06 00:00:00+00:00,2018-03-16 03:12:21+00:00,10
2219,bcbca462c055855afe0cb0df7b6a09f9,2018-04-03 00:00:00+00:00,2018-04-13 14:56:36+00:00,10
2220,4cfe6efc40f9645ef7b88440a1c64149,2018-08-09 00:00:00+00:00,2018-08-19 17:08:42+00:00,10
2221,2c494cef88b908df152b7d6d69c8beba,2018-05-28 00:00:00+00:00,2018-06-07 21:08:57+00:00,10
2222,755fdf89024021c6324864182b6657b5,2018-03-23 00:00:00+00:00,2018-04-02 17:07:54+00:00,10
2223,26792a0dac4a86edaee496f4690de6a5,2018-07-24 00:00:00+00:00,2018-08-03 21:59:34+00:00,10
2224,ed6276997e362e1ac151005a739fd684,2018-02-16 00:00:00+00:00,2018-02-26 21:08:25+00:00,10
2225,15e12d9cfb0958b1edd456f8ff11fcc8,2018-04-03 00:00:00+00:00,2018-04-13 22:36:36+00:00,10
2226,3614e1d9603e0068d80dcf12c407795f,2018-03-06 00:00:00+00:00,2018-03-16 13:07:29+00:00,10
2227,b77fbccc98c4158a1c4e36c61597f015,2017-12-12 00:00:00+00:00,2017-12-22 00:19:08+00:00,10
2228,5707df1e7d1d8445c2969eec209a9433,2018-05-16 00:00:00+00:00,2018-05-26 15:56:44+00:00,10
2229,4801b9cf238c2c9098bd66a5f092c2da,2017-12-29 00:00:00+00:00,2018-01-08 20:54:56+00:00,10
2230,21e668861c7c6205d1e20ce7b24fae41,2018-05-28 00:00:00+00:00,2018-06-07 16:44:21+00:00,10
2231,a65211639143a90d6cb4116d808b1823,2018-05-16 00:00:00+00:00,2018-05-26 01:34:22+00:00,10
2232,867b39e996af1e8e8a013206d83c98a4,2017-12-28 00:00:00+00:00,2018-01-07 14:59:13+00:00,10
2233,e359056f7d7b5f57f57e4d8f61b5659d,2017-10-04 00:00:00+00:00,2017-10-14 14:00:08+00:00,10
2234,92de9d50e681619c103a7634c2f8bdaf,2018-08-22 00:00:00+00:00,2018-09-01 02:18:43+00:00,10
2235,8ff20d37027a8cfec2d000bef37ec50e,2017-12-19 00:00:00+00:00,2017-12-29 13:17:06+00:00,10
2236,822f778d1cd09285df832ee2cf65b83c,2017-12-19 00:00:00+00:00,2017-12-29 20:38:50+00:00,10
2237,d4a78a98efe45057f41725b8cd358a18,2018-04-13 00:00:00+00:00,2018-04-23 18:51:36+00:00,10
2238,845ac06e0873e12e221a7f8a5ad06477,2018-03-23 00:00:00+00:00,2018-04-02 15:48:56+00:00,10
2239,019e03014ec20cc2e3b180cdcf90b4e8,2017-05-08 00:00:00+00:00,2017-05-18 12:55:37+00:00,10
2240,60f57fe756bf90250589634133afea3a,2018-03-05 00:00:00+00:00,2018-03-15 20:48:40+00:00,10
2241,62062ec33d328897b66c9b74d7401aae,2018-03-20 00:00:00+00:00,2018-03-30 00:52:05+00:00,10
2242,dddd54d8113f120fbbbbe593502a2d47,2018-03-23 00:00:00+00:00,2018-04-02 12:05:21+00:00,10
2243,d9c97ab2098fe0b71eb51aa660f74fe2,2018-03-23 00:00:00+00:00,2018-04-02 22:50:03+00:00,10
2244,bd3a4f4d1e523b01043f634836a0b4c5,2017-12-18 00:00:00+00:00,2017-12-28 15:05:22+00:00,10
2245,0a0ae6383118ebd8939e7d18c5dda408,2018-04-02 00:00:00+00:00,2018-04-12 15:59:05+00:00,10
2246,5c94ad4e194c0e6794688a9d2b9ea94b,2018-04-02 00:00:00+00:00,2018-04-12 23:47:35+00:00,10
2247,07e2a9d486a8394f2700230396e8d5f0,2018-03-23 00:00:00+00:00,2018-04-02 22:32:10+00:00,10
2248,51ea7d0bdf670aca325bb99bb45c1500,2017-08-21 00:00:00+00:00,2017-08-31 15:52:13+00:00,10
2249,0c17d2ca8fea3e6d807410a0c0c44746,2017-12-28 00:00:00+00:00,2018-01-07 18:29:22+00:00,10
2250,58c43e59cd24b301789382786fa841f2,2018-04-16 00:00:00+00:00,2018-04-26 21:04:06+00:00,10
2251,a50d174e10ae3a318551a633cffe8e9b,2017-05-19 00:00:00+00:00,2017-05-29 13:05:52+00:00,10
2252,2180c97a87cb56e53fff589f28985825,2018-02-19 00:00:00+00:00,2018-03-01 12:22:59+00:00,10
2253,333977327b5c548879a21a3b1fc87c48,2018-04-03 00:00:00+00:00,2018-04-13 20:09:21+00:00,10
2254,88c588c116fd06fb8e48dd83af88ec4a,2017-12-12 00:00:00+00:00,2017-12-22 17:44:27+00:00,10
2255,53854521186b4ceccc013032734f928e,2018-05-25 00:00:00+00:00,2018-06-04 14:12:51+00:00,10
2256,0f30693cac68f8597594c35a1dc38a8e,2018-03-20 00:00:00+00:00,2018-03-30 00:11:00+00:00,10
2257,3a594497943c5d46c735d2b2417f43b6,2018-02-19 00:00:00+00:00,2018-03-01 01:13:20+00:00,10
2258,777c67eab7c0712ccde8ffbb22715adb,2017-03-28 00:00:00+00:00,2017-04-07 06:32:42+00:00,10
2259,5f1b02bb30db18d2091666741c05684a,2018-06-04 00:00:00+00:00,2018-06-14 15:39:48+00:00,10
2260,63b5c97d11e1acb173143262a082abea,2018-05-25 00:00:00+00:00,2018-06-04 18:12:25+00:00,10
2261,67228f8fd24ee1eaa3f42b406c2339e7,2017-12-18 00:00:00+00:00,2017-12-28 17:36:59+00:00,10
2262,2f9e8d64d770c904151499dd92659043,2018-06-04 00:00:00+00:00,2018-06-14 21:07:15+00:00,10
2263,807d374126669a84b2391ebcda50821e,2018-04-03 00:00:00+00:00,2018-04-13 19:34:29+00:00,10
2264,f4eadb63785a85c5624767458b5f5cc6,2018-04-16 00:00:00+00:00,2018-04-26 22:43:49+00:00,10
2265,82261ff3dcd4a370acb65149a5507506,2018-04-03 00:00:00+00:00,2018-04-13 20:08:53+00:00,10
2266,6dbf90ca92c05262ffcf5a7988ec31b6,2017-12-27 00:00:00+00:00,2018-01-06 12:36:39+00:00,10
2267,defa53bfb8de9da3857ed69277b54d10,2018-02-21 00:00:00+00:00,2018-03-03 16:51:39+00:00,10
2268,f54cbc3f957ff9982ed80d289647f592,2018-04-18 00:00:00+00:00,2018-04-28 14:42:27+00:00,10
2269,23fd789ce06f3c54f212b3b9d358579f,2018-03-22 00:00:00+00:00,2018-04-01 01:46:52+00:00,10
2270,9dd9186fa80eff8f1a2c916957e8444b,2017-05-31 00:00:00+00:00,2017-06-10 06:39:23+00:00,10
2271,ae4bc56b9c680b24575df3867986d5f3,2018-04-27 00:00:00+00:00,2018-05-07 23:18:34+00:00,10
2272,d2aefa1e404936eb9c5660ac2bde4ecb,2018-05-25 00:00:00+00:00,2018-06-04 18:48:44+00:00,10
2273,8deeb79137075638ab088643f9fe8c17,2017-05-19 00:00:00+00:00,2017-05-29 10:39:35+00:00,10
2274,36bcbda035e6775be01e15081157c4aa,2017-12-18 00:00:00+00:00,2017-12-28 17:28:15+00:00,10
2275,d71ddeb3600f197986283a88b7d360ca,2018-06-04 00:00:00+00:00,2018-06-14 00:22:47+00:00,10
2276,3b43a1faa9745dfcd8ef87937f4cab08,2018-07-31 00:00:00+00:00,2018-08-10 01:47:32+00:00,10
2277,397734101cdc7f8ac3663089a968a763,2018-03-02 00:00:00+00:00,2018-03-12 20:32:17+00:00,10
2278,da33789924d00b4f90906b4b94e70fe4,2017-05-22 00:00:00+00:00,2017-06-01 10:44:56+00:00,10
2279,9fa3141e41678109d614cc3ee569cb98,2017-12-18 00:00:00+00:00,2017-12-28 13:46:09+00:00,10
2280,35d89cb00c04825ece90d7a205c0347f,2017-12-26 00:00:00+00:00,2018-01-05 20:04:17+00:00,10
2281,32df72b9f8dee31b9b3b8b8e31f2ba1d,2018-05-21 00:00:00+00:00,2018-05-31 16:40:52+00:00,10
2282,7cefff4bf786909dba88110841d3b39c,2017-12-08 00:00:00+00:00,2017-12-18 14:35:37+00:00,10
2283,23aee6ac2f5a0a3056aa62c615974c0c,2018-05-22 00:00:00+00:00,2018-06-01 18:54:20+00:00,10
2284,85d32072051813056a0a92fdef601cbb,2018-04-27 00:00:00+00:00,2018-05-07 20:37:59+00:00,10
2285,5f00edb71f6d82f109f0af2b317994e5,2018-06-05 00:00:00+00:00,2018-06-15 18:40:41+00:00,10
2286,7cb430e983dbba3559fa0f62ec454d5a,2018-06-04 00:00:00+00:00,2018-06-14 19:58:39+00:00,10
2287,89bd46bd027ae866a59a72810b4adc95,2018-06-05 00:00:00+00:00,2018-06-15 13:49:44+00:00,10
2288,eeefa455d74943dff6a84508fcab8542,2017-12-08 00:00:00+00:00,2017-12-18 15:38:04+00:00,10
2289,32fd10a6af41f9d4fe5e11b25a0788df,2017-12-08 00:00:00+00:00,2017-12-18 18:42:17+00:00,10
2290,a7a423a542937b74dff48feaf2dd1126,2017-08-18 00:00:00+00:00,2017-08-28 19:46:34+00:00,10
2291,2d1f07a3af3df1ddc97efd57a74be3a9,2017-12-18 00:00:00+00:00,2017-12-28 22:07:17+00:00,10
